id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,6,Bahasa Inggris,12,25,0.0017605633802816902
14,IX A,7,Bahasa Indonesia,30,25,0.0017605633802816902
14,IX A,8,Matematika,31,25,0.0017605633802816902
14,IX A,8,Informatika,7,25,0.0017605633802816902
14,IX A,8,Informatika,7,25,0.0017605633802816902
14,IX A,10,Pendidikan Pancasila,34,25,0.0017605633802816902
14,IX A,11,Bahasa Indonesia,30,25,0.0017605633802816902
14,IX A,11,Bahasa Indonesia,30,25,0.0017605633802816902
14,IX A,12,Bahasa Inggris,12,25,0.0017605633802816902
14,IX A,14,IPA,25,25,0.0017605633802816902
14,IX A,16,Matematika,31,25,0.0017605633802816902
14,IX A,16,IPA,25,25,0.0017605633802816902
14,IX A,16,Seni Budaya dan Prakarya,15,25,0.0017605633802816902
14,IX A,20,Bahasa Inggris,12,25,0.0017605633802816902
14,IX A,23,IPS,33,25,0.0017605633802816902
14,IX A,25,Matematika,31,25,0.0017605633802816902
14,IX A,25,IPA,25,25,0.0017605633802816902
14,IX A,25,PJOK,2,2,0.0017605633802816902
14,IX A,26,IPS,33,25,0.0017605633802816902
14,IX A,27,IPS,33,25,0.0017605633802816902
14,IX A,28,Seni Budaya dan Prakarya,15,25,0.0017605633802816902
14,IX A,31,IPA,25,25,0.0017605633802816902
14,IX A,32,Matematika,31,25,0.0017605633802816902
14,IX A,37,Bahasa Indonesia,30,25,0.0017605633802816902
14,IX A,37,Pendidikan Pancasila,34,25,0.0017605633802816902
14,IX A,37,PJOK,2,3,0.0017605633802816902
14,IX A,38,Bahasa Indonesia,30,25,0.0017605633802816902
14,IX A,39,Bahasa Indonesia,30,25,0.0017605633802816902
14,IX A,40,Informatika,7,25,0.0017605633802816902
14,IX A,42,PAI,32,25,0.0017605633802816902
14,IX A,44,Matematika,31,25,0.0017605633802816902
14,IX A,44,Bahasa Inggris,12,25,0.0017605633802816902
14,IX A,47,IPS,33,25,0.0017605633802816902
14,IX A,49,PAI,32,25,0.0017605633802816902
14,IX A,50,Seni Budaya dan Prakarya,15,25,0.0017605633802816902
14,IX A,51,Pendidikan Pancasila,34,25,0.0017605633802816902
14,IX A,51,PJOK,2,3,0.0017605633802816902
14,IX A,55,IPA,25,25,0.0017605633802816902
14,IX A,55,PAI,32,25,0.0017605633802816902
15,IX B,2,IPS,33,26,0.0017605633802816902
15,IX B,2,PJOK,2,6,0.0017605633802816902
15,IX B,4,Pendidikan Pancasila,34,26,0.0017605633802816902
15,IX B,6,PAI,32,26,0.0017605633802816902
15,IX B,7,Matematika,31,26,0.0017605633802816902
15,IX B,11,Bahasa Inggris,12,26,0.0017605633802816902
15,IX B,12,Bahasa Indonesia,30,26,0.0017605633802816902
15,IX B,12,IPA,25,26,0.0017605633802816902
15,IX B,12,PAI,32,26,0.0017605633802816902
15,IX B,14,Bahasa Inggris,12,26,0.0017605633802816902
15,IX B,15,Seni Budaya dan Prakarya,15,26,0.0017605633802816902
15,IX B,15,Informatika,7,26,0.0017605633802816902
15,IX B,18,IPS,33,26,0.0017605633802816902
15,IX B,23,Matematika,31,26,0.0017605633802816902
15,IX B,23,Bahasa Indonesia,30,26,0.0017605633802816902
15,IX B,23,Informatika,7,26,0.0017605633802816902
15,IX B,25,Bahasa Indonesia,30,26,0.0017605633802816902
15,IX B,26,Bahasa Indonesia,30,26,0.0017605633802816902
15,IX B,27,IPA,25,26,0.0017605633802816902
15,IX B,28,Pendidikan Pancasila,34,26,0.0017605633802816902
15,IX B,30,IPA,25,26,0.0017605633802816902
15,IX B,35,PJOK,2,6,0.0017605633802816902
15,IX B,38,Matematika,31,26,0.0017605633802816902
15,IX B,38,IPS,33,26,0.0017605633802816902
15,IX B,40,IPA,25,26,0.0017605633802816902
15,IX B,40,IPS,33,26,0.0017605633802816902
15,IX B,42,PJOK,2,2,0.0017605633802816902
15,IX B,43,Bahasa Indonesia,30,26,0.0017605633802816902
15,IX B,44,Informatika,7,26,0.0017605633802816902
15,IX B,46,Matematika,31,26,0.0017605633802816902
15,IX B,46,Seni Budaya dan Prakarya,15,26,0.0017605633802816902
15,IX B,49,Pendidikan Pancasila,34,26,0.0017605633802816902
15,IX B,50,Matematika,31,26,0.0017605633802816902
15,IX B,50,Bahasa Inggris,12,26,0.0017605633802816902
15,IX B,51,Bahasa Indonesia,30,26,0.0017605633802816902
15,IX B,51,PAI,32,26,0.0017605633802816902
15,IX B,54,Seni Budaya dan Prakarya,15,26,0.0017605633802816902
15,IX B,55,IPA,25,26,0.0017605633802816902
15,IX B,55,Bahasa Inggris,12,26,0.0017605633802816902
16,IX C,4,Bahasa Indonesia,30,27,0.0017605633802816902
16,IX C,6,Matematika,31,27,0.0017605633802816902
16,IX C,6,IPS,33,27,0.0017605633802816902
16,IX C,7,Bahasa Inggris,12,27,0.0017605633802816902
16,IX C,7,PAI,32,27,0.0017605633802816902
16,IX C,10,Matematika,31,27,0.0017605633802816902
16,IX C,10,Informatika,7,27,0.0017605633802816902
16,IX C,12,Matematika,31,27,0.0017605633802816902
16,IX C,12,PJOK,2,2,0.0017605633802816902
16,IX C,13,IPA,25,27,0.0017605633802816902
16,IX C,14,Informatika,7,27,0.0017605633802816902
16,IX C,15,Seni Budaya dan Prakarya,15,27,0.0017605633802816902
16,IX C,16,Bahasa Indonesia,30,27,0.0017605633802816902
16,IX C,16,IPS,33,27,0.0017605633802816902
16,IX C,16,Bahasa Inggris,12,27,0.0017605633802816902
16,IX C,18,Pendidikan Pancasila,34,27,0.0017605633802816902
16,IX C,19,Bahasa Indonesia,30,27,0.0017605633802816902
16,IX C,20,Bahasa Indonesia,30,27,0.0017605633802816902
16,IX C,20,IPS,33,27,0.0017605633802816902
16,IX C,22,PJOK,2,6,0.0017605633802816902
16,IX C,23,PAI,32,27,0.0017605633802816902
16,IX C,27,IPA,25,27,0.0017605633802816902
16,IX C,27,IPA,25,27,0.0017605633802816902
16,IX C,28,IPS,33,27,0.0017605633802816902
16,IX C,30,PJOK,2,3,0.0017605633802816902
16,IX C,32,IPA,25,27,0.0017605633802816902
16,IX C,34,PAI,32,27,0.0017605633802816902
16,IX C,34,Informatika,7,27,0.0017605633802816902
16,IX C,38,IPA,25,27,0.0017605633802816902
16,IX C,40,Pendidikan Pancasila,34,27,0.0017605633802816902
16,IX C,42,Bahasa Inggris,12,27,0.0017605633802816902
16,IX C,42,Bahasa Inggris,12,27,0.0017605633802816902
16,IX C,43,Matematika,31,27,0.0017605633802816902
16,IX C,43,Bahasa Indonesia,30,27,0.0017605633802816902
16,IX C,44,Pendidikan Pancasila,34,27,0.0017605633802816902
16,IX C,46,Seni Budaya dan Prakarya,15,27,0.0017605633802816902
16,IX C,49,Bahasa Indonesia,30,27,0.0017605633802816902
16,IX C,51,Seni Budaya dan Prakarya,15,27,0.0017605633802816902
16,IX C,52,Matematika,31,27,0.0017605633802816902
17,IX D,2,Matematika,20,28,0.0017605633802816902
17,IX D,2,IPS,33,28,0.0017605633802816902
17,IX D,2,Pendidikan Pancasila,34,28,0.0017605633802816902
17,IX D,3,IPA,25,28,0.0017605633802816902
17,IX D,6,Bahasa Indonesia,30,28,0.0017605633802816902
17,IX D,6,Bahasa Indonesia,30,28,0.0017605633802816902
17,IX D,8,Seni Budaya dan Prakarya,15,28,0.0017605633802816902
17,IX D,8,Informatika,7,28,0.0017605633802816902
17,IX D,11,PAI,17,28,0.0017605633802816902
17,IX D,11,Pendidikan Pancasila,34,28,0.0017605633802816902
17,IX D,11,PJOK,23,3,0.0017605633802816902
17,IX D,12,PJOK,23,2,0.0017605633802816902
17,IX D,14,Bahasa Inggris,12,28,0.0017605633802816902
17,IX D,15,Bahasa Indonesia,30,28,0.0017605633802816902
17,IX D,16,PAI,17,28,0.0017605633802816902
17,IX D,19,IPA,25,28,0.0017605633802816902
17,IX D,20,Matematika,20,28,0.0017605633802816902
17,IX D,23,Bahasa Inggris,12,28,0.0017605633802816902
17,IX D,23,Informatika,7,28,0.0017605633802816902
17,IX D,25,Bahasa Indonesia,30,28,0.0017605633802816902
17,IX D,26,Seni Budaya dan Prakarya,15,28,0.0017605633802816902
17,IX D,27,Matematika,20,28,0.0017605633802816902
17,IX D,32,IPS,33,28,0.0017605633802816902
17,IX D,32,Seni Budaya dan Prakarya,15,28,0.0017605633802816902
17,IX D,34,PAI,17,28,0.0017605633802816902
17,IX D,37,Informatika,7,28,0.0017605633802816902
17,IX D,38,IPS,33,28,0.0017605633802816902
17,IX D,39,IPA,25,28,0.0017605633802816902
17,IX D,40,IPS,33,28,0.0017605633802816902
17,IX D,40,PJOK,23,3,0.0017605633802816902
17,IX D,43,Pendidikan Pancasila,34,28,0.0017605633802816902
17,IX D,46,Bahasa Indonesia,30,28,0.0017605633802816902
17,IX D,47,Bahasa Inggris,12,28,0.0017605633802816902
17,IX D,47,Bahasa Inggris,12,28,0.0017605633802816902
17,IX D,49,Bahasa Indonesia,30,28,0.0017605633802816902
17,IX D,50,Matematika,20,28,0.0017605633802816902
17,IX D,50,Matematika,20,28,0.0017605633802816902
17,IX D,52,IPA,25,28,0.0017605633802816902
17,IX D,55,IPA,25,28,0.0017605633802816902
18,IX E,2,PAI,17,29,0.0017605633802816902
18,IX E,3,Bahasa Indonesia,14,29,0.0017605633802816902
18,IX E,8,Bahasa Indonesia,14,29,0.0017605633802816902
18,IX E,8,IPS,33,29,0.0017605633802816902
18,IX E,8,Bahasa Inggris,12,29,0.0017605633802816902
18,IX E,10,Matematika,20,29,0.0017605633802816902
18,IX E,10,Matematika,20,29,0.0017605633802816902
18,IX E,11,IPS,33,29,0.0017605633802816902
18,IX E,14,IPS,33,29,0.0017605633802816902
18,IX E,15,Matematika,20,29,0.0017605633802816902
18,IX E,16,IPA,5,29,0.0017605633802816902
18,IX E,18,Bahasa Inggris,12,29,0.0017605633802816902
18,IX E,19,IPA,5,29,0.0017605633802816902
18,IX E,19,IPS,33,29,0.0017605633802816902
18,IX E,20,PJOK,23,3,0.0017605633802816902
18,IX E,22,Matematika,20,29,0.0017605633802816902
18,IX E,22,Pendidikan Pancasila,34,29,0.0017605633802816902
18,IX E,25,Bahasa Indonesia,14,29,0.0017605633802816902
18,IX E,27,IPA,5,29,0.0017605633802816902
18,IX E,28,PAI,17,29,0.0017605633802816902
18,IX E,28,PJOK,23,6,0.0017605633802816902
18,IX E,30,PAI,17,29,0.0017605633802816902
18,IX E,31,Informatika,7,29,0.0017605633802816902
18,IX E,32,Matematika,20,29,0.0017605633802816902
18,IX E,34,IPA,5,29,0.0017605633802816902
18,IX E,38,IPA,5,29,0.0017605633802816902
18,IX E,40,Bahasa Indonesia,14,29,0.0017605633802816902
18,IX E,42,PJOK,23,2,0.0017605633802816902
18,IX E,44,Bahasa Indonesia,14,29,0.0017605633802816902
18,IX E,46,Bahasa Inggris,12,29,0.0017605633802816902
18,IX E,47,Pendidikan Pancasila,34,29,0.0017605633802816902
18,IX E,47,Seni Budaya dan Prakarya,15,29,0.0017605633802816902
18,IX E,49,Seni Budaya dan Prakarya,15,29,0.0017605633802816902
18,IX E,50,Informatika,7,29,0.0017605633802816902
18,IX E,51,Bahasa Inggris,12,29,0.0017605633802816902
18,IX E,51,Pendidikan Pancasila,34,29,0.0017605633802816902
18,IX E,54,Bahasa Indonesia,14,29,0.0017605633802816902
18,IX E,54,Seni Budaya dan Prakarya,15,29,0.0017605633802816902
18,IX E,55,Informatika,7,29,0.0017605633802816902
19,IX F,6,Informatika,7,30,0.0017605633802816902
19,IX F,7,Bahasa Indonesia,14,30,0.0017605633802816902
19,IX F,7,PAI,17,30,0.0017605633802816902
19,IX F,8,Matematika,1,30,0.0017605633802816902
19,IX F,8,Seni Budaya dan Prakarya,15,30,0.0017605633802816902
19,IX F,10,Pendidikan Pancasila,34,30,0.0017605633802816902
19,IX F,12,Matematika,1,30,0.0017605633802816902
19,IX F,13,Bahasa Indonesia,14,30,0.0017605633802816902
19,IX F,13,IPA,5,30,0.0017605633802816902
19,IX F,13,Pendidikan Pancasila,34,30,0.0017605633802816902
19,IX F,14,Bahasa Inggris,12,30,0.0017605633802816902
19,IX F,14,Bahasa Inggris,12,30,0.0017605633802816902
19,IX F,20,Bahasa Indonesia,14,30,0.0017605633802816902
19,IX F,20,IPS,33,30,0.0017605633802816902
19,IX F,20,PJOK,23,2,0.0017605633802816902
19,IX F,22,Bahasa Inggris,12,30,0.0017605633802816902
19,IX F,22,Informatika,7,30,0.0017605633802816902
19,IX F,25,IPA,5,30,0.0017605633802816902
19,IX F,25,IPA,5,30,0.0017605633802816902
19,IX F,27,IPA,5,30,0.0017605633802816902
19,IX F,32,IPS,33,30,0.0017605633802816902
19,IX F,34,Matematika,1,30,0.0017605633802816902
19,IX F,35,IPA,5,30,0.0017605633802816902
19,IX F,35,PJOK,23,2,0.0017605633802816902
19,IX F,39,Seni Budaya dan Prakarya,15,30,0.0017605633802816902
19,IX F,40,PAI,17,30,0.0017605633802816902
19,IX F,42,PAI,17,30,0.0017605633802816902
19,IX F,42,Informatika,7,30,0.0017605633802816902
19,IX F,43,PJOK,23,6,0.0017605633802816902
19,IX F,44,Matematika,1,30,0.0017605633802816902
19,IX F,47,Seni Budaya dan Prakarya,15,30,0.0017605633802816902
19,IX F,49,IPS,33,30,0.0017605633802816902
19,IX F,50,Bahasa Indonesia,14,30,0.0017605633802816902
19,IX F,51,IPS,33,30,0.0017605633802816902
19,IX F,52,Matematika,1,30,0.0017605633802816902
19,IX F,52,Pendidikan Pancasila,34,30,0.0017605633802816902
19,IX F,54,Bahasa Inggris,12,30,0.0017605633802816902
19,IX F,55,Bahasa Indonesia,14,30,0.0017605633802816902
19,IX F,55,Bahasa Indonesia,14,30,0.0017605633802816902
7,VIII A,3,Bahasa Indonesia,9,18,0.0017605633802816902
7,VIII A,4,Bahasa Indonesia,9,18,0.0017605633802816902
7,VIII A,8,Bahasa Indonesia,9,18,0.0017605633802816902
7,VIII A,11,Matematika,1,18,0.0017605633802816902
7,VIII A,11,Seni Budaya dan Prakarya,28,18,0.0017605633802816902
7,VIII A,12,Pendidikan Pancasila,26,18,0.0017605633802816902
7,VIII A,13,IPA,10,18,0.0017605633802816902
7,VIII A,13,PJOK,20,2,0.0017605633802816902
7,VIII A,13,Seni Budaya dan Prakarya,28,18,0.0017605633802816902
7,VIII A,14,Seni Budaya dan Prakarya,28,18,0.0017605633802816902
7,VIII A,15,IPS,6,18,0.0017605633802816902
7,VIII A,16,PJOK,20,3,0.0017605633802816902
7,VIII A,19,Informatika,7,18,0.0017605633802816902
7,VIII A,20,PAI,17,18,0.0017605633802816902
7,VIII A,25,IPA,10,18,0.0017605633802816902
7,VIII A,26,Bahasa Indonesia,9,18,0.0017605633802816902
7,VIII A,26,IPA,10,18,0.0017605633802816902
7,VIII A,30,Matematika,1,18,0.0017605633802816902
7,VIII A,30,Bahasa Inggris,35,18,0.0017605633802816902
7,VIII A,31,Bahasa Indonesia,9,18,0.0017605633802816902
7,VIII A,32,PAI,17,18,0.0017605633802816902
7,VIII A,34,Pendidikan Pancasila,26,18,0.0017605633802816902
7,VIII A,34,Informatika,7,18,0.0017605633802816902
7,VIII A,35,Matematika,1,18,0.0017605633802816902
7,VIII A,35,Bahasa Indonesia,9,18,0.0017605633802816902
7,VIII A,35,IPS,6,18,0.0017605633802816902
7,VIII A,37,IPS,6,18,0.0017605633802816902
7,VIII A,39,IPA,10,18,0.0017605633802816902
7,VIII A,39,IPS,6,18,0.0017605633802816902
7,VIII A,40,Matematika,1,18,0.0017605633802816902
7,VIII A,44,IPA,10,18,0.0017605633802816902
7,VIII A,44,PJOK,20,6,0.0017605633802816902
7,VIII A,49,PAI,17,18,0.0017605633802816902
7,VIII A,50,Bahasa Inggris,35,18,0.0017605633802816902
7,VIII A,51,Matematika,1,18,0.0017605633802816902
7,VIII A,51,Informatika,7,18,0.0017605633802816902
7,VIII A,52,Bahasa Inggris,35,18,0.0017605633802816902
7,VIII A,55,Bahasa Inggris,35,18,0.0017605633802816902
7,VIII A,55,Pendidikan Pancasila,26,18,0.0017605633802816902
8,VIII B,3,IPA,10,19,0.0017605633802816902
8,VIII B,3,IPS,6,19,0.0017605633802816902
8,VIII B,4,Bahasa Indonesia,9,19,0.0017605633802816902
8,VIII B,4,Seni Budaya dan Prakarya,28,19,0.0017605633802816902
8,VIII B,6,IPS,6,19,0.0017605633802816902
8,VIII B,7,Matematika,1,19,0.0017605633802816902
8,VIII B,7,Matematika,1,19,0.0017605633802816902
8,VIII B,10,IPA,10,19,0.0017605633802816902
8,VIII B,10,Bahasa Inggris,35,19,0.0017605633802816902
8,VIII B,11,Bahasa Inggris,35,19,0.0017605633802816902
8,VIII B,12,Bahasa Indonesia,9,19,0.0017605633802816902
8,VIII B,14,Bahasa Indonesia,9,19,0.0017605633802816902
8,VIII B,14,IPA,10,19,0.0017605633802816902
8,VIII B,14,PAI,17,19,0.0017605633802816902
8,VIII B,15,Pendidikan Pancasila,26,19,0.0017605633802816902
8,VIII B,16,Bahasa Indonesia,9,19,0.0017605633802816902
8,VIII B,16,Informatika,7,19,0.0017605633802816902
8,VIII B,19,Informatika,7,19,0.0017605633802816902
