id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,3,IPA,25,25,0.0016286644951140066
14,IX A,3,Informatika,7,25,0.0016286644951140066
14,IX A,4,Bahasa Indonesia,30,25,0.0016286644951140066
14,IX A,6,Matematika,31,25,0.0016286644951140066
14,IX A,6,Bahasa Indonesia,30,25,0.0016286644951140066
14,IX A,7,PJOK,2,6,0.0016286644951140066
14,IX A,8,IPS,33,25,0.0016286644951140066
14,IX A,8,PAI,32,25,0.0016286644951140066
14,IX A,12,Pendidikan Pancasila,34,25,0.0016286644951140066
14,IX A,13,PAI,32,25,0.0016286644951140066
14,IX A,13,Pendidikan Pancasila,34,25,0.0016286644951140066
14,IX A,16,Bahasa Inggris,12,25,0.0016286644951140066
14,IX A,18,Bahasa Inggris,12,25,0.0016286644951140066
14,IX A,18,PJOK,2,6,0.0016286644951140066
14,IX A,20,IPS,33,25,0.0016286644951140066
14,IX A,23,IPA,25,25,0.0016286644951140066
14,IX A,23,Bahasa Inggris,12,25,0.0016286644951140066
14,IX A,27,PJOK,2,3,0.0016286644951140066
14,IX A,28,Bahasa Indonesia,30,25,0.0016286644951140066
14,IX A,31,Matematika,31,25,0.0016286644951140066
14,IX A,31,IPA,25,25,0.0016286644951140066
14,IX A,31,Bahasa Inggris,12,25,0.0016286644951140066
14,IX A,32,Matematika,31,25,0.0016286644951140066
14,IX A,32,IPS,33,25,0.0016286644951140066
14,IX A,35,Pendidikan Pancasila,34,25,0.0016286644951140066
14,IX A,37,Seni Budaya dan Prakarya,15,25,0.0016286644951140066
14,IX A,38,IPA,25,25,0.0016286644951140066
14,IX A,38,Informatika,7,25,0.0016286644951140066
14,IX A,40,PAI,32,25,0.0016286644951140066
14,IX A,42,Bahasa Indonesia,30,25,0.0016286644951140066
14,IX A,42,IPA,25,25,0.0016286644951140066
14,IX A,43,Seni Budaya dan Prakarya,15,25,0.0016286644951140066
14,IX A,44,IPS,33,25,0.0016286644951140066
14,IX A,46,Matematika,31,25,0.0016286644951140066
14,IX A,49,Bahasa Indonesia,30,25,0.0016286644951140066
14,IX A,50,Matematika,31,25,0.0016286644951140066
14,IX A,51,Informatika,7,25,0.0016286644951140066
14,IX A,54,Bahasa Indonesia,30,25,0.0016286644951140066
14,IX A,54,Seni Budaya dan Prakarya,15,25,0.0016286644951140066
15,IX B,2,PJOK,2,6,0.0016286644951140066
15,IX B,3,Seni Budaya dan Prakarya,15,26,0.0016286644951140066
15,IX B,4,Bahasa Indonesia,30,26,0.0016286644951140066
15,IX B,4,Pendidikan Pancasila,34,26,0.0016286644951140066
15,IX B,6,PAI,32,26,0.0016286644951140066
15,IX B,11,IPA,25,26,0.0016286644951140066
15,IX B,13,Bahasa Indonesia,30,26,0.0016286644951140066
15,IX B,14,Bahasa Inggris,12,26,0.0016286644951140066
15,IX B,18,IPA,25,26,0.0016286644951140066
15,IX B,18,PAI,32,26,0.0016286644951140066
15,IX B,18,Pendidikan Pancasila,34,26,0.0016286644951140066
15,IX B,19,Bahasa Indonesia,30,26,0.0016286644951140066
15,IX B,19,IPS,33,26,0.0016286644951140066
15,IX B,19,Seni Budaya dan Prakarya,15,26,0.0016286644951140066
15,IX B,20,IPS,33,26,0.0016286644951140066
15,IX B,22,IPA,25,26,0.0016286644951140066
15,IX B,28,Informatika,7,26,0.0016286644951140066
15,IX B,30,Matematika,31,26,0.0016286644951140066
15,IX B,30,Bahasa Indonesia,30,26,0.0016286644951140066
15,IX B,30,Bahasa Indonesia,30,26,0.0016286644951140066
15,IX B,31,Bahasa Indonesia,30,26,0.0016286644951140066
15,IX B,31,PAI,32,26,0.0016286644951140066
15,IX B,32,Informatika,7,26,0.0016286644951140066
15,IX B,35,PJOK,2,6,0.0016286644951140066
15,IX B,38,Matematika,31,26,0.0016286644951140066
15,IX B,38,IPS,33,26,0.0016286644951140066
15,IX B,39,IPA,25,26,0.0016286644951140066
15,IX B,42,Matematika,31,26,0.0016286644951140066
15,IX B,43,IPS,33,26,0.0016286644951140066
15,IX B,43,PJOK,2,2,0.0016286644951140066
15,IX B,46,Matematika,31,26,0.0016286644951140066
15,IX B,47,Informatika,7,26,0.0016286644951140066
15,IX B,49,Bahasa Inggris,12,26,0.0016286644951140066
15,IX B,49,Bahasa Inggris,12,26,0.0016286644951140066
15,IX B,49,Pendidikan Pancasila,34,26,0.0016286644951140066
15,IX B,50,Matematika,31,26,0.0016286644951140066
15,IX B,50,Bahasa Inggris,12,26,0.0016286644951140066
15,IX B,51,Seni Budaya dan Prakarya,15,26,0.0016286644951140066
15,IX B,55,IPA,25,26,0.0016286644951140066
16,IX C,2,PAI,32,27,0.0016286644951140066
16,IX C,2,Seni Budaya dan Prakarya,15,27,0.0016286644951140066
16,IX C,4,Bahasa Indonesia,30,27,0.0016286644951140066
16,IX C,6,IPS,33,27,0.0016286644951140066
16,IX C,8,Bahasa Indonesia,30,27,0.0016286644951140066
16,IX C,8,PJOK,2,3,0.0016286644951140066
16,IX C,10,Matematika,31,27,0.0016286644951140066
16,IX C,13,Bahasa Inggris,12,27,0.0016286644951140066
16,IX C,14,Bahasa Indonesia,30,27,0.0016286644951140066
16,IX C,14,Pendidikan Pancasila,34,27,0.0016286644951140066
16,IX C,15,IPA,25,27,0.0016286644951140066
16,IX C,15,IPA,25,27,0.0016286644951140066
16,IX C,16,Bahasa Inggris,12,27,0.0016286644951140066
16,IX C,20,Matematika,31,27,0.0016286644951140066
16,IX C,20,Bahasa Indonesia,30,27,0.0016286644951140066
16,IX C,22,Informatika,7,27,0.0016286644951140066
16,IX C,23,Bahasa Indonesia,30,27,0.0016286644951140066
16,IX C,25,Matematika,31,27,0.0016286644951140066
16,IX C,25,Pendidikan Pancasila,34,27,0.0016286644951140066
16,IX C,28,PJOK,2,3,0.0016286644951140066
16,IX C,30,Bahasa Inggris,12,27,0.0016286644951140066
16,IX C,32,IPA,25,27,0.0016286644951140066
16,IX C,32,PJOK,2,3,0.0016286644951140066
16,IX C,34,Matematika,31,27,0.0016286644951140066
16,IX C,34,PAI,32,27,0.0016286644951140066
16,IX C,34,Seni Budaya dan Prakarya,15,27,0.0016286644951140066
