id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,2,Matematika,31,25,0.0016339869281045752
14,IX A,2,Matematika,31,25,0.0016339869281045752
14,IX A,2,Seni Budaya dan Prakarya,15,25,0.0016339869281045752
14,IX A,3,IPS,33,25,0.0016339869281045752
14,IX A,3,Bahasa Inggris,12,25,0.0016339869281045752
14,IX A,7,IPA,25,25,0.0016339869281045752
14,IX A,8,Bahasa Indonesia,30,25,0.0016339869281045752
14,IX A,11,Bahasa Indonesia,30,25,0.0016339869281045752
14,IX A,12,Bahasa Indonesia,30,25,0.0016339869281045752
14,IX A,14,Pendidikan Pancasila,34,25,0.0016339869281045752
14,IX A,16,Seni Budaya dan Prakarya,15,25,0.0016339869281045752
14,IX A,19,IPA,25,25,0.0016339869281045752
14,IX A,19,Bahasa Inggris,12,25,0.0016339869281045752
14,IX A,20,IPA,25,25,0.0016339869281045752
14,IX A,20,PAI,32,25,0.0016339869281045752
14,IX A,20,PJOK,2,6,0.0016339869281045752
14,IX A,22,IPS,33,25,0.0016339869281045752
14,IX A,23,Pendidikan Pancasila,34,25,0.0016339869281045752
14,IX A,23,Informatika,7,25,0.0016339869281045752
14,IX A,27,PAI,32,25,0.0016339869281045752
14,IX A,30,Bahasa Indonesia,30,25,0.0016339869281045752
14,IX A,30,Bahasa Indonesia,30,25,0.0016339869281045752
14,IX A,30,Seni Budaya dan Prakarya,15,25,0.0016339869281045752
14,IX A,31,IPS,33,25,0.0016339869281045752
14,IX A,32,IPS,33,25,0.0016339869281045752
14,IX A,35,PAI,32,25,0.0016339869281045752
14,IX A,39,Matematika,31,25,0.0016339869281045752
14,IX A,40,IPA,25,25,0.0016339869281045752
14,IX A,43,Informatika,7,25,0.0016339869281045752
14,IX A,44,Pendidikan Pancasila,34,25,0.0016339869281045752
14,IX A,46,Matematika,31,25,0.0016339869281045752
14,IX A,47,Bahasa Indonesia,30,25,0.0016339869281045752
14,IX A,47,Informatika,7,25,0.0016339869281045752
14,IX A,49,Bahasa Inggris,12,25,0.0016339869281045752
14,IX A,50,Bahasa Inggris,12,25,0.0016339869281045752
14,IX A,50,PJOK,2,3,0.0016339869281045752
14,IX A,52,IPA,25,25,0.0016339869281045752
14,IX A,54,PJOK,2,6,0.0016339869281045752
14,IX A,55,Matematika,31,25,0.0016339869281045752
15,IX B,2,Bahasa Indonesia,30,26,0.0016339869281045752
15,IX B,3,Matematika,31,26,0.0016339869281045752
15,IX B,3,Matematika,31,26,0.0016339869281045752
15,IX B,3,PAI,32,26,0.0016339869281045752
15,IX B,6,Bahasa Indonesia,30,26,0.0016339869281045752
15,IX B,6,IPA,25,26,0.0016339869281045752
15,IX B,6,IPS,33,26,0.0016339869281045752
15,IX B,7,Informatika,7,26,0.0016339869281045752
15,IX B,10,Seni Budaya dan Prakarya,15,26,0.0016339869281045752
15,IX B,11,Seni Budaya dan Prakarya,15,26,0.0016339869281045752
15,IX B,12,PJOK,2,6,0.0016339869281045752
15,IX B,12,Informatika,7,26,0.0016339869281045752
15,IX B,13,PJOK,2,3,0.0016339869281045752
15,IX B,14,IPS,33,26,0.0016339869281045752
15,IX B,18,IPA,25,26,0.0016339869281045752
15,IX B,23,Bahasa Inggris,12,26,0.0016339869281045752
15,IX B,26,Matematika,31,26,0.0016339869281045752
15,IX B,26,Bahasa Indonesia,30,26,0.0016339869281045752
15,IX B,26,PAI,32,26,0.0016339869281045752
15,IX B,27,IPA,25,26,0.0016339869281045752
15,IX B,28,PAI,32,26,0.0016339869281045752
15,IX B,28,Informatika,7,26,0.0016339869281045752
15,IX B,32,IPA,25,26,0.0016339869281045752
15,IX B,32,Pendidikan Pancasila,34,26,0.0016339869281045752
15,IX B,34,Matematika,31,26,0.0016339869281045752
15,IX B,38,Bahasa Indonesia,30,26,0.0016339869281045752
15,IX B,39,Bahasa Indonesia,30,26,0.0016339869281045752
15,IX B,39,PJOK,2,6,0.0016339869281045752
15,IX B,40,Pendidikan Pancasila,34,26,0.0016339869281045752
15,IX B,40,Seni Budaya dan Prakarya,15,26,0.0016339869281045752
15,IX B,42,Bahasa Inggris,12,26,0.0016339869281045752
15,IX B,43,Matematika,31,26,0.0016339869281045752
15,IX B,44,Bahasa Indonesia,30,26,0.0016339869281045752
15,IX B,44,Pendidikan Pancasila,34,26,0.0016339869281045752
15,IX B,49,IPA,25,26,0.0016339869281045752
15,IX B,50,IPS,33,26,0.0016339869281045752
15,IX B,51,IPS,33,26,0.0016339869281045752
15,IX B,52,Bahasa Inggris,12,26,0.0016339869281045752
15,IX B,55,Bahasa Inggris,12,26,0.0016339869281045752
16,IX C,2,Bahasa Indonesia,30,27,0.0016339869281045752
16,IX C,3,Bahasa Inggris,12,27,0.0016339869281045752
16,IX C,7,IPA,25,27,0.0016339869281045752
16,IX C,11,IPS,33,27,0.0016339869281045752
16,IX C,11,Seni Budaya dan Prakarya,15,27,0.0016339869281045752
16,IX C,12,Pendidikan Pancasila,34,27,0.0016339869281045752
16,IX C,14,Bahasa Inggris,12,27,0.0016339869281045752
16,IX C,15,Bahasa Indonesia,30,27,0.0016339869281045752
16,IX C,15,IPS,33,27,0.0016339869281045752
16,IX C,16,Bahasa Inggris,12,27,0.0016339869281045752
16,IX C,19,PAI,32,27,0.0016339869281045752
16,IX C,20,IPA,25,27,0.0016339869281045752
16,IX C,22,Matematika,31,27,0.0016339869281045752
16,IX C,22,Bahasa Indonesia,30,27,0.0016339869281045752
16,IX C,23,Matematika,31,27,0.0016339869281045752
16,IX C,23,Bahasa Indonesia,30,27,0.0016339869281045752
16,IX C,27,IPA,25,27,0.0016339869281045752
16,IX C,28,Informatika,7,27,0.0016339869281045752
16,IX C,30,Matematika,31,27,0.0016339869281045752
16,IX C,30,IPA,25,27,0.0016339869281045752
16,IX C,30,Bahasa Inggris,12,27,0.0016339869281045752
16,IX C,31,IPA,25,27,0.0016339869281045752
16,IX C,35,Pendidikan Pancasila,34,27,0.0016339869281045752
16,IX C,35,PJOK,2,2,0.0016339869281045752
16,IX C,37,Bahasa Indonesia,30,27,0.0016339869281045752
16,IX C,38,PAI,32,27,0.0016339869281045752
16,IX C,39,Matematika,31,27,0.0016339869281045752
16,IX C,42,Informatika,7,27,0.0016339869281045752
16,IX C,43,Informatika,7,27,0.0016339869281045752
16,IX C,47,PJOK,2,6,0.0016339869281045752
16,IX C,49,IPS,33,27,0.0016339869281045752
16,IX C,49,Pendidikan Pancasila,34,27,0.0016339869281045752
16,IX C,49,Seni Budaya dan Prakarya,15,27,0.0016339869281045752
16,IX C,51,PAI,32,27,0.0016339869281045752
16,IX C,52,Bahasa Indonesia,30,27,0.0016339869281045752
16,IX C,52,Seni Budaya dan Prakarya,15,27,0.0016339869281045752
16,IX C,54,PJOK,2,3,0.0016339869281045752
16,IX C,55,Matematika,31,27,0.0016339869281045752
16,IX C,55,IPS,33,27,0.0016339869281045752
17,IX D,4,IPS,33,28,0.0016339869281045752
17,IX D,4,Seni Budaya dan Prakarya,15,28,0.0016339869281045752
17,IX D,8,Bahasa Inggris,12,28,0.0016339869281045752
17,IX D,13,Bahasa Indonesia,30,28,0.0016339869281045752
17,IX D,13,Pendidikan Pancasila,34,28,0.0016339869281045752
17,IX D,14,Bahasa Indonesia,30,28,0.0016339869281045752
17,IX D,14,Bahasa Inggris,12,28,0.0016339869281045752
17,IX D,15,IPA,25,28,0.0016339869281045752
17,IX D,16,PJOK,23,2,0.0016339869281045752
17,IX D,18,Seni Budaya dan Prakarya,15,28,0.0016339869281045752
17,IX D,20,PAI,17,28,0.0016339869281045752
17,IX D,22,Matematika,20,28,0.0016339869281045752
17,IX D,22,PAI,17,28,0.0016339869281045752
17,IX D,23,Bahasa Indonesia,30,28,0.0016339869281045752
17,IX D,26,Bahasa Indonesia,30,28,0.0016339869281045752
17,IX D,26,PJOK,23,3,0.0016339869281045752
17,IX D,28,Matematika,20,28,0.0016339869281045752
17,IX D,31,Informatika,7,28,0.0016339869281045752
17,IX D,32,Bahasa Inggris,12,28,0.0016339869281045752
17,IX D,34,Matematika,20,28,0.0016339869281045752
17,IX D,34,IPS,33,28,0.0016339869281045752
17,IX D,34,Seni Budaya dan Prakarya,15,28,0.0016339869281045752
17,IX D,38,IPA,25,28,0.0016339869281045752
17,IX D,38,Pendidikan Pancasila,34,28,0.0016339869281045752
17,IX D,39,PJOK,23,3,0.0016339869281045752
17,IX D,42,Matematika,20,28,0.0016339869281045752
17,IX D,43,Bahasa Indonesia,30,28,0.0016339869281045752
17,IX D,44,Bahasa Inggris,12,28,0.0016339869281045752
17,IX D,46,Pendidikan Pancasila,34,28,0.0016339869281045752
17,IX D,47,Matematika,20,28,0.0016339869281045752
17,IX D,47,IPA,25,28,0.0016339869281045752
17,IX D,47,IPS,33,28,0.0016339869281045752
17,IX D,49,IPS,33,28,0.0016339869281045752
17,IX D,49,PAI,17,28,0.0016339869281045752
17,IX D,51,IPA,25,28,0.0016339869281045752
17,IX D,52,Bahasa Indonesia,30,28,0.0016339869281045752
17,IX D,52,IPA,25,28,0.0016339869281045752
17,IX D,52,Informatika,7,28,0.0016339869281045752
17,IX D,55,Informatika,7,28,0.0016339869281045752
18,IX E,2,Seni Budaya dan Prakarya,15,29,0.0016339869281045752
18,IX E,3,PJOK,23,3,0.0016339869281045752
18,IX E,4,Matematika,20,29,0.0016339869281045752
18,IX E,4,Informatika,7,29,0.0016339869281045752
18,IX E,6,Matematika,20,29,0.0016339869281045752
18,IX E,6,PAI,17,29,0.0016339869281045752
18,IX E,7,Bahasa Inggris,12,29,0.0016339869281045752
18,IX E,7,Pendidikan Pancasila,34,29,0.0016339869281045752
18,IX E,7,Seni Budaya dan Prakarya,15,29,0.0016339869281045752
18,IX E,8,Bahasa Indonesia,14,29,0.0016339869281045752
18,IX E,13,Pendidikan Pancasila,34,29,0.0016339869281045752
18,IX E,19,IPA,5,29,0.0016339869281045752
18,IX E,19,Seni Budaya dan Prakarya,15,29,0.0016339869281045752
18,IX E,22,Matematika,20,29,0.0016339869281045752
18,IX E,22,Bahasa Inggris,12,29,0.0016339869281045752
18,IX E,23,PAI,17,29,0.0016339869281045752
18,IX E,23,PJOK,23,6,0.0016339869281045752
18,IX E,25,Bahasa Indonesia,14,29,0.0016339869281045752
18,IX E,30,IPS,33,29,0.0016339869281045752
18,IX E,30,Pendidikan Pancasila,34,29,0.0016339869281045752
18,IX E,34,Matematika,20,29,0.0016339869281045752
18,IX E,34,IPA,5,29,0.0016339869281045752
18,IX E,35,Bahasa Indonesia,14,29,0.0016339869281045752
18,IX E,37,IPA,5,29,0.0016339869281045752
18,IX E,37,IPS,33,29,0.0016339869281045752
18,IX E,37,Bahasa Inggris,12,29,0.0016339869281045752
18,IX E,38,Matematika,20,29,0.0016339869281045752
18,IX E,39,Bahasa Indonesia,14,29,0.0016339869281045752
18,IX E,39,IPS,33,29,0.0016339869281045752
18,IX E,39,PJOK,23,6,0.0016339869281045752
18,IX E,43,IPA,5,29,0.0016339869281045752
18,IX E,43,IPA,5,29,0.0016339869281045752
18,IX E,43,IPS,33,29,0.0016339869281045752
18,IX E,46,Bahasa Indonesia,14,29,0.0016339869281045752
18,IX E,47,PAI,17,29,0.0016339869281045752
18,IX E,50,Bahasa Inggris,12,29,0.0016339869281045752
18,IX E,50,Informatika,7,29,0.0016339869281045752
18,IX E,55,Bahasa Indonesia,14,29,0.0016339869281045752
18,IX E,55,Informatika,7,29,0.0016339869281045752
19,IX F,2,IPA,5,30,0.0016339869281045752
19,IX F,3,Bahasa Indonesia,14,30,0.0016339869281045752
19,IX F,4,Matematika,1,30,0.0016339869281045752
19,IX F,6,IPS,33,30,0.0016339869281045752
19,IX F,8,Informatika,7,30,0.0016339869281045752
19,IX F,10,Matematika,1,30,0.0016339869281045752
19,IX F,10,Bahasa Indonesia,14,30,0.0016339869281045752
19,IX F,11,Seni Budaya dan Prakarya,15,30,0.0016339869281045752
