id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,2,IPS,33,25,0.0017452006980802793
14,IX A,3,PJOK,2,6,0.0017452006980802793
14,IX A,4,Bahasa Indonesia,30,25,0.0017452006980802793
14,IX A,6,Pendidikan Pancasila,34,25,0.0017452006980802793
14,IX A,8,Bahasa Inggris,12,25,0.0017452006980802793
14,IX A,8,Seni Budaya dan Prakarya,15,25,0.0017452006980802793
14,IX A,10,Bahasa Inggris,12,25,0.0017452006980802793
14,IX A,12,IPS,33,25,0.0017452006980802793
14,IX A,12,PAI,32,25,0.0017452006980802793
14,IX A,12,Pendidikan Pancasila,34,25,0.0017452006980802793
14,IX A,12,Seni Budaya dan Prakarya,15,25,0.0017452006980802793
14,IX A,13,PAI,32,25,0.0017452006980802793
14,IX A,13,Pendidikan Pancasila,34,25,0.0017452006980802793
14,IX A,14,IPS,33,25,0.0017452006980802793
14,IX A,16,PAI,32,25,0.0017452006980802793
14,IX A,19,Informatika,7,25,0.0017452006980802793
14,IX A,22,Bahasa Indonesia,30,25,0.0017452006980802793
14,IX A,23,Matematika,31,25,0.0017452006980802793
14,IX A,23,IPA,25,25,0.0017452006980802793
14,IX A,25,Matematika,31,25,0.0017452006980802793
14,IX A,27,Bahasa Indonesia,30,25,0.0017452006980802793
14,IX A,30,IPA,25,25,0.0017452006980802793
14,IX A,32,IPS,33,25,0.0017452006980802793
14,IX A,32,Informatika,7,25,0.0017452006980802793
14,IX A,34,Matematika,31,25,0.0017452006980802793
14,IX A,34,PJOK,2,2,0.0017452006980802793
14,IX A,35,PJOK,2,2,0.0017452006980802793
14,IX A,37,Seni Budaya dan Prakarya,15,25,0.0017452006980802793
14,IX A,40,Bahasa Inggris,12,25,0.0017452006980802793
14,IX A,42,Matematika,31,25,0.0017452006980802793
14,IX A,42,IPA,25,25,0.0017452006980802793
14,IX A,44,Matematika,31,25,0.0017452006980802793
14,IX A,46,IPA,25,25,0.0017452006980802793
14,IX A,49,Bahasa Indonesia,30,25,0.0017452006980802793
14,IX A,49,IPA,25,25,0.0017452006980802793
14,IX A,50,Bahasa Indonesia,30,25,0.0017452006980802793
14,IX A,51,Bahasa Indonesia,30,25,0.0017452006980802793
14,IX A,54,Bahasa Inggris,12,25,0.0017452006980802793
14,IX A,55,Informatika,7,25,0.0017452006980802793
15,IX B,3,IPA,25,26,0.0017452006980802793
15,IX B,4,Matematika,31,26,0.0017452006980802793
15,IX B,6,Matematika,31,26,0.0017452006980802793
15,IX B,6,Seni Budaya dan Prakarya,15,26,0.0017452006980802793
15,IX B,6,Informatika,7,26,0.0017452006980802793
15,IX B,7,PAI,32,26,0.0017452006980802793
15,IX B,8,IPA,25,26,0.0017452006980802793
15,IX B,8,Seni Budaya dan Prakarya,15,26,0.0017452006980802793
15,IX B,10,PAI,32,26,0.0017452006980802793
15,IX B,14,Informatika,7,26,0.0017452006980802793
15,IX B,15,Bahasa Indonesia,30,26,0.0017452006980802793
15,IX B,15,IPS,33,26,0.0017452006980802793
15,IX B,16,Bahasa Inggris,12,26,0.0017452006980802793
15,IX B,22,IPA,25,26,0.0017452006980802793
15,IX B,22,PJOK,2,2,0.0017452006980802793
15,IX B,23,Matematika,31,26,0.0017452006980802793
15,IX B,28,IPS,33,26,0.0017452006980802793
15,IX B,31,Matematika,31,26,0.0017452006980802793
15,IX B,32,Bahasa Indonesia,30,26,0.0017452006980802793
15,IX B,34,Bahasa Inggris,12,26,0.0017452006980802793
15,IX B,38,IPS,33,26,0.0017452006980802793
15,IX B,39,Matematika,31,26,0.0017452006980802793
15,IX B,40,Bahasa Indonesia,30,26,0.0017452006980802793
15,IX B,40,Pendidikan Pancasila,34,26,0.0017452006980802793
15,IX B,42,Bahasa Inggris,12,26,0.0017452006980802793
15,IX B,43,Bahasa Inggris,12,26,0.0017452006980802793
15,IX B,44,Pendidikan Pancasila,34,26,0.0017452006980802793
15,IX B,46,Bahasa Indonesia,30,26,0.0017452006980802793
15,IX B,46,IPA,25,26,0.0017452006980802793
15,IX B,46,PJOK,2,2,0.0017452006980802793
15,IX B,47,IPS,33,26,0.0017452006980802793
15,IX B,47,PAI,32,26,0.0017452006980802793
15,IX B,49,Pendidikan Pancasila,34,26,0.0017452006980802793
15,IX B,50,Bahasa Indonesia,30,26,0.0017452006980802793
15,IX B,50,Bahasa Indonesia,30,26,0.0017452006980802793
15,IX B,51,Seni Budaya dan Prakarya,15,26,0.0017452006980802793
15,IX B,52,Informatika,7,26,0.0017452006980802793
15,IX B,55,IPA,25,26,0.0017452006980802793
15,IX B,55,PJOK,2,6,0.0017452006980802793
16,IX C,3,Bahasa Indonesia,30,27,0.0017452006980802793
16,IX C,4,IPA,25,27,0.0017452006980802793
16,IX C,7,Bahasa Indonesia,30,27,0.0017452006980802793
16,IX C,7,IPS,33,27,0.0017452006980802793
16,IX C,11,Seni Budaya dan Prakarya,15,27,0.0017452006980802793
16,IX C,11,Seni Budaya dan Prakarya,15,27,0.0017452006980802793
16,IX C,12,Bahasa Indonesia,30,27,0.0017452006980802793
16,IX C,12,IPA,25,27,0.0017452006980802793
16,IX C,14,Matematika,31,27,0.0017452006980802793
16,IX C,14,PJOK,2,2,0.0017452006980802793
16,IX C,15,PAI,32,27,0.0017452006980802793
16,IX C,16,Pendidikan Pancasila,34,27,0.0017452006980802793
16,IX C,18,Matematika,31,27,0.0017452006980802793
16,IX C,19,Pendidikan Pancasila,34,27,0.0017452006980802793
16,IX C,22,PAI,32,27,0.0017452006980802793
16,IX C,23,Seni Budaya dan Prakarya,15,27,0.0017452006980802793
16,IX C,25,IPS,33,27,0.0017452006980802793
16,IX C,26,IPA,25,27,0.0017452006980802793
16,IX C,30,Bahasa Indonesia,30,27,0.0017452006980802793
16,IX C,30,Bahasa Inggris,12,27,0.0017452006980802793
16,IX C,30,PJOK,2,3,0.0017452006980802793
16,IX C,31,Bahasa Indonesia,30,27,0.0017452006980802793
16,IX C,31,Pendidikan Pancasila,34,27,0.0017452006980802793
16,IX C,32,IPA,25,27,0.0017452006980802793
16,IX C,32,IPS,33,27,0.0017452006980802793
16,IX C,32,IPS,33,27,0.0017452006980802793
16,IX C,32,PJOK,2,6,0.0017452006980802793
16,IX C,35,Bahasa Inggris,12,27,0.0017452006980802793
16,IX C,35,PAI,32,27,0.0017452006980802793
16,IX C,37,Matematika,31,27,0.0017452006980802793
16,IX C,39,IPA,25,27,0.0017452006980802793
16,IX C,40,Matematika,31,27,0.0017452006980802793
16,IX C,42,Bahasa Inggris,12,27,0.0017452006980802793
16,IX C,43,Matematika,31,27,0.0017452006980802793
16,IX C,46,Bahasa Indonesia,30,27,0.0017452006980802793
16,IX C,49,Informatika,7,27,0.0017452006980802793
16,IX C,54,Bahasa Inggris,12,27,0.0017452006980802793
16,IX C,55,Informatika,7,27,0.0017452006980802793
16,IX C,55,Informatika,7,27,0.0017452006980802793
17,IX D,4,IPS,33,28,0.0017452006980802793
17,IX D,6,Matematika,20,28,0.0017452006980802793
17,IX D,7,Bahasa Inggris,12,28,0.0017452006980802793
17,IX D,10,Matematika,20,28,0.0017452006980802793
17,IX D,13,Bahasa Indonesia,30,28,0.0017452006980802793
17,IX D,15,Bahasa Indonesia,30,28,0.0017452006980802793
