id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,2,IPA,25,25,0.0016
14,IX A,2,Informatika,7,25,0.0016
14,IX A,3,Bahasa Inggris,12,25,0.0016
14,IX A,4,IPA,25,25,0.0016
14,IX A,4,IPS,33,25,0.0016
14,IX A,6,Bahasa Indonesia,30,25,0.0016
14,IX A,7,IPA,25,25,0.0016
14,IX A,7,IPS,33,25,0.0016
14,IX A,7,Bahasa Inggris,12,25,0.0016
14,IX A,12,PJOK,2,2,0.0016
14,IX A,15,Bahasa Indonesia,30,25,0.0016
14,IX A,16,Matematika,31,25,0.0016
14,IX A,18,IPS,33,25,0.0016
14,IX A,19,Bahasa Inggris,12,25,0.0016
14,IX A,20,PAI,32,25,0.0016
14,IX A,22,Matematika,31,25,0.0016
14,IX A,23,Bahasa Indonesia,30,25,0.0016
14,IX A,25,Informatika,7,25,0.0016
14,IX A,25,Informatika,7,25,0.0016
14,IX A,27,Seni Budaya dan Prakarya,15,25,0.0016
14,IX A,28,PJOK,2,6,0.0016
14,IX A,30,Bahasa Inggris,12,25,0.0016
14,IX A,30,PJOK,2,3,0.0016
14,IX A,30,Seni Budaya dan Prakarya,15,25,0.0016
14,IX A,31,Bahasa Indonesia,30,25,0.0016
14,IX A,34,IPA,25,25,0.0016
14,IX A,34,Seni Budaya dan Prakarya,15,25,0.0016
14,IX A,35,PAI,32,25,0.0016
14,IX A,35,Pendidikan Pancasila,34,25,0.0016
14,IX A,37,IPS,33,25,0.0016
14,IX A,37,Pendidikan Pancasila,34,25,0.0016
14,IX A,42,Matematika,31,25,0.0016
14,IX A,42,Matematika,31,25,0.0016
14,IX A,43,PAI,32,25,0.0016
14,IX A,47,Pendidikan Pancasila,34,25,0.0016
14,IX A,50,Bahasa Indonesia,30,25,0.0016
14,IX A,51,Bahasa Indonesia,30,25,0.0016
14,IX A,54,Matematika,31,25,0.0016
14,IX A,54,IPA,25,25,0.0016
15,IX B,3,IPA,25,26,0.0016
15,IX B,7,Bahasa Indonesia,30,26,0.0016
15,IX B,8,Bahasa Indonesia,30,26,0.0016
15,IX B,8,IPA,25,26,0.0016
15,IX B,11,Pendidikan Pancasila,34,26,0.0016
15,IX B,12,PAI,32,26,0.0016
15,IX B,13,IPA,25,26,0.0016
15,IX B,13,PJOK,2,2,0.0016
15,IX B,15,Bahasa Indonesia,30,26,0.0016
15,IX B,16,Bahasa Inggris,12,26,0.0016
15,IX B,18,Matematika,31,26,0.0016
15,IX B,20,Pendidikan Pancasila,34,26,0.0016
