id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,4,IPS,33,25,0.0016207455429497568
14,IX A,7,Matematika,31,25,0.0016207455429497568
14,IX A,7,Matematika,31,25,0.0016207455429497568
14,IX A,8,PAI,32,25,0.0016207455429497568
14,IX A,10,Matematika,31,25,0.0016207455429497568
14,IX A,10,Bahasa Indonesia,30,25,0.0016207455429497568
14,IX A,11,PAI,32,25,0.0016207455429497568
14,IX A,11,Informatika,7,25,0.0016207455429497568
14,IX A,12,PAI,32,25,0.0016207455429497568
14,IX A,13,Matematika,31,25,0.0016207455429497568
14,IX A,13,Seni Budaya dan Prakarya,15,25,0.0016207455429497568
14,IX A,22,Bahasa Indonesia,30,25,0.0016207455429497568
14,IX A,22,IPA,25,25,0.0016207455429497568
14,IX A,22,PJOK,2,3,0.0016207455429497568
14,IX A,23,Bahasa Indonesia,30,25,0.0016207455429497568
14,IX A,23,Bahasa Indonesia,30,25,0.0016207455429497568
14,IX A,23,Bahasa Inggris,12,25,0.0016207455429497568
14,IX A,23,Pendidikan Pancasila,34,25,0.0016207455429497568
14,IX A,23,PJOK,2,6,0.0016207455429497568
14,IX A,23,Informatika,7,25,0.0016207455429497568
14,IX A,25,Bahasa Inggris,12,25,0.0016207455429497568
14,IX A,27,Pendidikan Pancasila,34,25,0.0016207455429497568
14,IX A,31,IPS,33,25,0.0016207455429497568
14,IX A,32,Bahasa Indonesia,30,25,0.0016207455429497568
14,IX A,35,IPA,25,25,0.0016207455429497568
14,IX A,35,PJOK,2,2,0.0016207455429497568
14,IX A,38,Bahasa Inggris,12,25,0.0016207455429497568
14,IX A,39,Bahasa Indonesia,30,25,0.0016207455429497568
14,IX A,39,IPA,25,25,0.0016207455429497568
14,IX A,42,Matematika,31,25,0.0016207455429497568
14,IX A,43,Informatika,7,25,0.0016207455429497568
14,IX A,44,Seni Budaya dan Prakarya,15,25,0.0016207455429497568
14,IX A,46,IPA,25,25,0.0016207455429497568
14,IX A,50,IPS,33,25,0.0016207455429497568
14,IX A,52,IPA,25,25,0.0016207455429497568
14,IX A,52,Bahasa Inggris,12,25,0.0016207455429497568
14,IX A,52,Seni Budaya dan Prakarya,15,25,0.0016207455429497568
14,IX A,54,IPS,33,25,0.0016207455429497568
14,IX A,55,Pendidikan Pancasila,34,25,0.0016207455429497568
15,IX B,4,Matematika,31,26,0.0016207455429497568
15,IX B,6,IPA,25,26,0.0016207455429497568
15,IX B,6,IPS,33,26,0.0016207455429497568
15,IX B,6,Seni Budaya dan Prakarya,15,26,0.0016207455429497568
15,IX B,6,Informatika,7,26,0.0016207455429497568
15,IX B,7,Matematika,31,26,0.0016207455429497568
15,IX B,10,Seni Budaya dan Prakarya,15,26,0.0016207455429497568
15,IX B,11,Bahasa Indonesia,30,26,0.0016207455429497568
15,IX B,12,PJOK,2,6,0.0016207455429497568
15,IX B,14,Matematika,31,26,0.0016207455429497568
15,IX B,14,IPS,33,26,0.0016207455429497568
15,IX B,15,Informatika,7,26,0.0016207455429497568
15,IX B,16,Bahasa Inggris,12,26,0.0016207455429497568
15,IX B,25,Matematika,31,26,0.0016207455429497568
15,IX B,26,Matematika,31,26,0.0016207455429497568
