id_kelas,nama_kelas,id_waktu,nama_mapel,id_guru,id_ruang,fitness
14,IX A,3,IPS,33,25,0.0016129032258064516
14,IX A,4,Bahasa Indonesia,30,25,0.0016129032258064516
14,IX A,8,IPA,25,25,0.0016129032258064516
14,IX A,10,IPA,25,25,0.0016129032258064516
14,IX A,10,Pendidikan Pancasila,34,25,0.0016129032258064516
14,IX A,13,IPA,25,25,0.0016129032258064516
14,IX A,15,IPS,33,25,0.0016129032258064516
14,IX A,16,IPA,25,25,0.0016129032258064516
14,IX A,16,IPS,33,25,0.0016129032258064516
14,IX A,19,Informatika,7,25,0.0016129032258064516
14,IX A,25,IPA,25,25,0.0016129032258064516
14,IX A,27,Matematika,31,25,0.0016129032258064516
14,IX A,27,Bahasa Indonesia,30,25,0.0016129032258064516
14,IX A,27,Bahasa Inggris,12,25,0.0016129032258064516
14,IX A,28,Seni Budaya dan Prakarya,15,25,0.0016129032258064516
14,IX A,30,PAI,32,25,0.0016129032258064516
14,IX A,30,Seni Budaya dan Prakarya,15,25,0.0016129032258064516
14,IX A,32,PAI,32,25,0.0016129032258064516
14,IX A,35,Pendidikan Pancasila,34,25,0.0016129032258064516
14,IX A,37,Bahasa Indonesia,30,25,0.0016129032258064516
14,IX A,37,IPS,33,25,0.0016129032258064516
14,IX A,38,PJOK,2,6,0.0016129032258064516
14,IX A,39,Bahasa Indonesia,30,25,0.0016129032258064516
14,IX A,39,PAI,32,25,0.0016129032258064516
14,IX A,40,Bahasa Indonesia,30,25,0.0016129032258064516
14,IX A,40,Bahasa Indonesia,30,25,0.0016129032258064516
14,IX A,40,Bahasa Inggris,12,25,0.0016129032258064516
14,IX A,40,Pendidikan Pancasila,34,25,0.0016129032258064516
14,IX A,42,Seni Budaya dan Prakarya,15,25,0.0016129032258064516
14,IX A,43,Bahasa Inggris,12,25,0.0016129032258064516
14,IX A,49,Bahasa Inggris,12,25,0.0016129032258064516
14,IX A,50,Matematika,31,25,0.0016129032258064516
